size_kbytes rate
150.225 1378.065
61.3086 247.947
2240.72 502.053
6143.71 1242.085
5907.11 1206.327
514.16 792.082
9818.63 494.305
1632.88 887.111
23592.1 1222.773
8959.52 393.373
1005.54 1318.895
3511.35 1248.907
84.1211 1146.279
178.223 1315.583
3722.21 1171.859
7699.94 492.295
1292.45 1342.277
2593.65 1192.548
10614.4 1005.963
1078.4 495.758
13913.6 1242.839
14186.9 1243.864
3178.31 499.609
319.878 1766.141
30838.7 492.116
12166.7 154.593
9249.75 1250.214
42.7734 94.726
22850.1 1108.282
952.782 500.986
75.5664 355.169
9522.06 1229.490
11194.1 998.002
80.6016 107.087
6543.71 494.988
11308.7 1221.183
9012.4 1205.766
142.82 192.648
19465.7 717.101
10541 492.882
9838.75 493.623
4727.26 1237.045
934.695 1355.848
12.7266 12.432
6101.97 1256.888
11600.6 1064.881
3929.25 500.881
15908.6 1233.905
6418.17 1220.051
5278.71 909.517
926.758 1183.938
5727.12 1232.434
1333.11 487.858
3423.66 496.570
6189.99 1251.977
3934.33 1166.025
592.971 1318.600
2713.28 502.879
5183.51 1255.352
8479.05 1235.369
431.289 530.070
1672.95 1198.987
8232.09 1151.173
2150.72 1199.606
12779 1192.176
10886.2 426.683
8395.52 1227.117
7129 1234.494
2910.52 319.892
533.604 1354.236
3312.78 1242.908
146.855 736.701
7744.26 495.255
6071.86 391.669
465.391 1004.767
2573.05 491.869
666.35 1634.796
1584.04 482.811
10248.6 1092.148
1531.8 1305.226
10291.9 1223.902
457.676 253.979
2099 1221.450
2887.5 394.194
8730.22 1235.544
5461.95 1213.443
9663.04 1230.830
1539.91 1238.912
9447.33 668.091
363.574 1149.094
1731.54 1157.759
9216.22 493.969
463.379 490.269
128.32 773.800
7286.92 1231.418
39510.4 1241.359
6250.33 1268.592
670.592 463.371
6362.78 376.835
4942.31 384.065
15091.9 1020.377
148.477 109.664
2693.32 505.890
13410.9 491.008
325.078 556.002
74.1406 355.653
1618.26 320.180
9969.33 1231.962
273.75 630.122
6701.39 496.099
3858.74 492.071
4009.66 491.348
5694.66 492.339
7054.4 492.726
2505.72 496.215
4450.21 144.805
1070.45 319.108
7269.92 1241.336
801.938 504.151
7443.51 1213.809
9346.91 1246.181
14097.6 1006.453
9509.91 492.173
3754.34 1251.462
8169.71 1247.010
21843.3 1234.395
11740 1177.504
24449.7 989.475
7155.29 147.140
4347.71 490.210
431.289 481.379
19110.1 492.515
3704.85 490.434
242.383 714.424
4926.96 503.143
620.215 964.332
9486.31 1233.537
4055.43 1032.723
5623.52 321.471
772.773 1195.788
9545.29 1241.035
12821.5 1238.237
23707.4 1232.493
2801.17 493.364
8979.58 1236.170
149.891 77.889
18997.2 918.898
31908.5 492.824
827.313 266.541
28630.9 495.007
981.297 1114.254
15271.8 408.158
1885.93 367.948
14158.9 1224.271
11196 1036.410
7446.37 1216.709
9173.45 1213.430
21262.9 1211.145
7193.04 1240.768
4901.64 1178.798
1668.81 1341.415
11313.9 1187.482
17623.7 361.657
8048.21 492.259
7127.81 334.876
22576.6 1236.073
19081.5 1244.336
2372.84 128.929
2457 1254.577
734.277 1084.185
1052.06 207.509
18986.5 1192.408
3539.58 1251.448
2651.67 953.270
41392.6 841.446
8478.18 1195.820
2296.33 1198.169
14819.1 1242.080
715.311 1443.720
772.773 1101.109
4267.05 1260.300
170759 501.508
1173.82 1153.890
8980.22 310.471
574.951 568.198
17928.7 492.848
8087.91 312.617
771.71 182.846
4572.87 495.446
3846.13 309.481
2270.64 1203.349
13962.6 1232.680
3387.41 1153.744
7169.21 300.108
2055.2 1208.020
62.7344 1028.741
61.3086 991.120
8223.41 871.231
1797.13 518.899
1665.82 351.901
7279.43 494.246
24383.7 457.375
20901.5 1229.247
11934.7 1081.398
8358.06 1220.396
16108.1 350.093
10804.9 916.346
7960.47 233.886
11.4062 52.758
18796.2 995.941
4145.97 1185.276
3107.72 206.097
1250.07 710.341
5095.43 489.628
5573.62 1228.926
64.1602 675.472
10471.1 1190.016
5092.18 490.699
7406.93 495.696
3398.09 250.450
1855.71 1242.427
20357.9 313.239
3957.42 1111.679
9813.98 1235.653
39176.7 1233.431
5560.91 494.278
17181.9 1236.160
726.083 531.245
711.465 1223.271
20513.6 927.234
7792.51 276.063
1581.84 401.564
8941.93 1238.041
13853.9 1225.709
2780.41 1204.949
11947.8 1225.636
10568.1 535.548
2810.99 1211.234
1716.56 117.553
1655.84 1324.413
1781.31 1190.023
8094.39 1020.040
2815.14 392.022
2459.83 1169.095
3552.2 1225.871
9771.28 1224.539
11901.7 619.947
5078.29 1078.632
13421.8 1221.603
13946.9 1227.881
10138.1 1247.577
6184.41 491.597
3347.17 1200.971
8191.76 353.041
3129.28 1184.162
10944.6 490.116
5154.44 1211.955
2593.74 339.442
9748.33 495.084
4300.26 1231.654
23295.8 336.088
6598.71 492.007
1592.41 1193.339
3318.55 300.848
4649.47 352.453
2577.81 297.771
783.117 262.215
25140.1 1038.414
2991.11 490.328
2004.18 1024.164
1954.41 1032.628
2429.23 1073.904
3051.26 1181.867
10376.8 492.532
99.8047 134.414
1761.79 1330.752
720.661 188.274
4063.47 1070.321
2491.9 1170.693
19821.8 1228.178
10231.2 315.925
1417.05 1130.984
11899.3 808.325
779.475 526.001
2564.02 1170.908
2496.49 506.301
16687 626.023
7243.51 255.897
3829.31 259.455
958.658 349.393
23776.5 345.344
7954.54 1242.421
7828.77 924.971
1939.84 825.701
4697.05 1079.389
8991.36 1222.158
3173.59 349.003
5961.62 489.536
9177.86 1122.308
2525.52 306.638
2558.21 410.311
16547.4 496.382
23625.4 1231.169
8754.95 496.337
22413.1 1226.943
794.292 429.962
6115.06 1243.984
4230.17 1246.833
8409.27 1240.286
255.215 506.239
4063.14 739.307
587.494 1131.506
1681 288.124
2054.26 221.218
11.4062 54.688
22635.3 1241.823
355.02 336.991
22622.2 1090.673
8339.58 492.894
5868.76 293.888
1058.89 786.939
4388.47 1268.635
5861.53 1232.286
9453.24 1036.920
10650.5 316.404
9445.61 488.529
7586.96 1128.312
20800.9 895.077
13596.3 1226.504
1003.98 287.927
9039.65 1153.853
7227.15 1262.946
1847.5 260.892
1479.04 498.158
2886.72 381.087
12030.7 1235.894
5691.26 732.184
15727.2 1020.928
2095.52 872.676
19035 1242.843
5092.26 570.541
708.974 1554.312
9764.8 496.123
4545.34 502.895
1400.45 997.310
20070.9 494.607
1668.37 1110.009
3519.77 487.266
371.711 1593.462
11680.3 1260.605
4747.81 1237.652
8687.69 458.908
8975.89 1061.236
345.039 519.673
2260.22 377.034
3803.56 533.396
3248.44 1281.085
975.781 484.403
22228.1 1149.170
2451.57 1072.812
791.875 466.056
806.992 476.510
141.519 807.036
6005.89 496.457
4114.66 1253.394
5503.53 451.241
15083 1241.279
1717.4 325.214
2122.99 492.309
8434.62 495.469
2125.21 495.279
5409.27 1226.692
2361.09 1074.040
29234 492.971
24540.8 1230.414
4138.7 1060.251
2190.43 428.224
23630.9 493.461
2795.53 491.116
11297 995.662
61.3086 929.642
8156.58 579.537
23061.7 495.940
2021.64 1216.788
1096.43 1190.251
8227.26 496.989
532.41 1607.008
27.9297 568.836
4632.04 446.880
723.23 502.420
3594.62 1240.990
670.477 221.273
10718.1 1194.891
1739.22 1273.506
15815.7 441.462
109.785 154.354
2046.66 517.980
4632.13 497.352
1658.83 522.425
23527.5 1119.370
2457.08 483.860
3737.68 1237.333
5099.71 1167.526
9877.82 1221.110
24068 492.376
70.127 1399.788
539.16 587.199
990.918 1184.119
3799.51 501.351
116.914 1499.353
6005.19 1063.160
7371.25 1234.944
24625.3 495.272
167.527 1895.720
923.093 1417.694
6928.4 1158.293
390.64 1431.709
24403.9 1218.079
8413.26 471.890
4137.42 1276.032
8814.03 1244.839
1676.5 1309.466
2223.35 502.271
200.522 920.324
1160.59 491.256
9051.51 499.473
268.047 1611.233
1372.15 214.767
409.786 1500.552
3266.39 1240.904
14954.4 1233.570
24277.9 1152.103
3957.42 1070.933
131.172 818.108
1416.31 496.411
3900.09 492.438
4666.27 502.769
1443.59 510.415
861.172 1394.871
14035.6 989.722
6143.59 494.613
28.5156 871.827
29.9414 864.587
5051.2 1086.405
258.066 674.742
242.383 562.190
7605.09 1239.627
550.867 1173.183
1370.42 479.856
11642.6 1241.360
11001.7 800.186
2375.4 1166.176
2177.96 1135.635
8884.62 1233.436
1735.18 497.544
2229 941.949
16825.6 494.556
3719.97 1225.322
2073.88 1282.154
10874.3 1232.609
6250.92 477.004
2945.8 1033.188
778.477 1042.082
4917.6 929.827
6078.82 1254.637
1677.22 494.906
18237.8 1221.884
726.934 1545.917
547.5 530.330
2438.84 1251.894
6885.11 1227.458
6510.64 1250.677
8137.46 1225.133
7489.15 239.830
3308.02 1237.032
1003.64 1341.747
3989.55 498.212
17514.5 1243.196
5479.12 1223.213
6858.59 489.552
1019.95 205.384
11183.9 494.016
1691.63 1264.678
1885.24 500.810
3123.08 407.829
11310.7 1244.206
7638.04 1238.226
15770.4 1234.122
8036.19 1220.857
15401 881.233
1782.04 240.017
12127.7 1002.956
23137.2 746.050
2670.49 492.427
6369.05 1227.023
12118.2 541.771
6149.78 495.957
326.648 474.443
976.319 1024.274
2342.56 493.278
21626.6 615.213
8346.32 591.994
6219.03 497.554
783.391 533.793
4205.06 944.105
1171.07 1005.823
22469.8 492.619
393.859 501.261
1842.85 493.419
24020.4 727.320
15851.1 350.671
8837.62 1083.973
10239.2 1230.652
3715.24 1188.702
4709.32 1256.525
638.75 1442.542
2680.78 1246.492
3461.75 1237.638
2280.84 1334.774
1296.19 1390.991
6897.08 1259.626
21880 1100.205
4297.26 796.122
11041.4 302.987
1984.01 1306.875
4968.94 1024.569
2452.89 1236.161
14315 1239.335
6382.96 333.478
11355 1231.562
4791.53 1082.446
109.785 1382.756
52.7539 698.976
155.41 1809.728
1927.66 1275.895
3366.63 1255.606
3561.97 926.670
171.094 760.884
650.517 1380.947
5492.67 1224.475
3591.31 1206.581
6573.54 507.379
3533.84 1244.616
2387.76 492.335
2430.29 1278.455
6815.14 983.766
2028.4 661.056
1638.04 1016.877
11442.7 1208.563
11480.1 494.742
11617.3 492.271
862.803 1175.447
3547.68 1234.724
7232.06 498.016
3541.3 1167.328
1540.5 501.005
7257.59 1228.442
4865.3 1271.166
8358.18 278.811
8489.98 1234.504
2427.43 1235.880
517.547 101.089
8088 1239.923
530.751 1287.204
9106 1198.646
3469.46 1186.825
3332.77 1242.553
7796.47 296.541
12538.5 733.123
2140.89 1268.156
322.227 923.938
4749.78 1220.264
5215.74 493.649
1861.74 1193.560
1770.26 1197.182
1993.6 996.701
22370.2 331.011
826.067 925.947
1008.39 1068.646
3318.73 1297.535
8651.99 494.708
6757.61 1263.786
521.236 1241.396
5938.12 530.720
339.375 1156.275
3263.99 1226.002
1870.8 883.786
3123.54 1224.675
14556 1236.032
2312.66 1218.890
6015.75 1200.897
8272.81 1236.090
1275.72 511.485
10547.4 493.466
9379.88 1247.484
10596 494.685
6044.88 1238.456
5954.9 363.757
39195.1 1232.156
4228.16 1225.823
228.125 606.482
615.938 535.332
432.012 1132.527
11093.8 1229.875
788.843 1501.789
1302.22 1164.854
1644.58 512.761
736.107 507.406
6017.03 490.946
202.461 727.732
1310.22 489.202
74.8457 381.090
2907.73 1203.744
176.797 607.140
8404.22 497.078
114.062 734.226
20493.5 803.875
3143.22 497.273
75.5664 323.249
95.5273 412.386
187.322 549.382
282.305 557.043
216.719 479.013
5912.2 1239.690
21031.8 790.286
603.466 1174.172
4604.03 1252.680
412.051 306.907
9851.29 1239.021
1457.15 504.882
9781.41 336.348
4995.88 176.991
6816.98 1252.156
11040.8 1243.207
332.207 499.309
31183.6 1233.007
5616.39 1062.141
4957.1 1241.470
4105.24 492.050
568.441 545.725
4848.18 343.307
2627.83 1226.958
3472.49 319.486
8466.96 1236.671
10978.5 492.864
9570.36 1232.215
18447.8 491.861
5071.15 1241.458
1739.45 275.044
5571.3 1138.927
3466.43 291.343
8397.98 1225.752
14326.4 1098.806
4097.92 1030.272
2625.39 494.333
4610.23 498.849
3448.45 888.533
1188.18 944.540
23343.5 1227.716
14514.9 1230.149
3979.96 1272.905
1226.68 308.002
723.232 1231.018
23351.6 1234.027
135.449 755.156
527.899 1357.382
256.579 1469.470
441.992 1134.984
9523.65 311.728
1268.16 836.137
978.445 499.282
5442.71 617.308
2088.9 127.716
6453.01 315.308
7746.33 1259.216
26093.9 1231.436
807.353 1090.224
2703.7 1170.206
1017.86 1208.487
9416.58 1252.571
1015.1 1187.061
20549.3 492.492
646.806 1198.509
3230.79 1244.171
6742.43 491.458
1836.38 1319.499
3645.38 1245.951
9383.37 998.837
6973.28 1256.767
2386.81 1228.664
2129.49 1300.378
5979.86 497.662
7598.72 1234.179
5855.66 1232.081
2504.47 1173.780
2547.5 1335.936
202.461 2201.957
746.521 1017.785
5584.73 1240.906
8784.13 1238.299
13687.3 1236.700
9730.76 1127.330
6384.8 493.008
894.325 512.036
2209.18 1185.477
980.938 479.570
1783.83 1293.871
4325.77 1238.143
17474.4 685.223
270.898 962.860
248.856 1320.161
28.5156 739.152
9545.88 1245.107
22.8125 254.250
35.6445 905.022
198.184 935.308
191.055 838.046
3504.08 1225.545
1780.02 1379.630
2854.37 1095.353
1109.78 1044.646
7652.98 492.808
590.273 513.486
6912.13 1249.000
1589.75 499.617
3699.45 495.260
7113.46 494.995
360.723 1324.812
58.457 1082.347
48.4766 852.463
173.945 2003.152
78.418 1069.761
2877.84 1198.395
25.6641 794.420
342.067 990.205
9533.69 493.370
7201.91 1248.522
10505.5 261.014
10191.4 283.976
1721.53 1260.293
4248.71 364.908
4504.77 493.887
13139.6 492.665
326.648 84.278
9866.37 1228.778
15072.4 1237.540
950.573 1428.256
7848.77 495.990
6337.19 1106.057
2630.17 490.806
3964.98 1248.195
1410.36 490.712
1608.25 1270.179
9267.86 299.602
9503.52 1236.896
4727.98 1165.366
365 340.782
2003.22 488.649
5485.82 495.091
4483.85 228.511
10939.2 1238.282
1323.12 842.339
2046.15 211.746
8417.81 1242.122
1812.53 1216.421
2042.69 813.899
4068.21 1027.225
4210.13 1171.597
3846.34 1162.045
2698.47 499.652
23024.2 1231.449
4528.67 498.982
1387.92 1302.517
2304.46 1043.352
9586.03 494.840
24913.1 338.706
2030.08 1268.888
5041.51 810.700
7987.52 1243.656
842.878 1058.619
3658.9 324.221
2601.28 488.450
19230.1 1236.106
7085.97 492.141
3445.77 490.922
6545.39 1146.572
10366.9 1231.517
14074.3 1229.530
4189.41 1255.771
12639.8 681.960
21925.1 1232.020
614.872 135.393
10002.4 1003.238
1578.2 386.291
758.199 1143.967
8608.9 1246.145
4961.81 1249.366
216.719 601.017
68.4375 1181.459
94.8125 1326.973
101.23 537.136
108.359 769.075
16456.4 1235.529
81.2695 336.450
279.291 737.439
13217.4 1233.371
19945.7 330.340
578.867 489.744
226.699 689.992
8330.41 229.233
506.756 960.995
2251.91 489.412
2038.57 1166.652
2544.24 500.239
8715.2 1174.434
9529.63 492.628
363.574 503.272
547.5 545.352
1685.69 1287.238
1134 1003.577
78.418 355.558
14740.9 1011.810
173.945 474.118
128.68 66.064
4787.62 1257.250
1106.27 507.717
8235.31 343.969
9187.21 1240.201
4224.95 491.951
1508.38 497.349
22368.4 1229.143
10555.3 1239.243
1114.04 485.189
7260.13 493.096
597.402 1257.691
8223.27 1236.425
23811.7 253.516
152.559 591.982
648.73 1181.555
10398.4 1227.398
1380.16 1253.201
5524.94 1158.901
296.953 1503.063
1917.68 1097.996
158.375 1951.970
753.252 485.011
19043.3 490.394
1176.5 504.851
5787.34 497.375
404.922 1171.697
1372.98 1332.622
608.809 1229.171
15186.7 772.069
216.719 471.929
734.451 1229.629
256.641 459.799
4811.44 1240.557
3905.64 186.443
4938.55 1249.976
9807.92 493.176
313.394 2417.619
9362.82 342.105
501.479 516.480
9746.16 1084.461
119.766 472.154
1845.81 1180.718
6843.85 491.352
5051.65 1151.701
7434.82 1238.826
24964 548.317
14651.4 492.629
250.289 79.675
367.656 473.783
794.521 233.096
17100.8 1237.870
8707.38 236.778
23651.7 1227.557
20433.6 491.868
9840.92 492.787
1493.94 1274.728
11732.8 490.574
3312.88 1187.825
1633.17 482.449
23362.2 491.259
7709.18 1193.389
772.404 516.044
1031.69 1282.374
10982 495.732
10647 493.630
1819.9 1221.454
3881.98 1251.026
966.131 241.919
2317.81 494.110
5605.43 1239.116
6879.41 901.044
1873.98 495.454
627.844 145.176
7937.89 1237.406
11384.3 492.524
7272.15 1197.168
10559.3 1227.249
7387.25 497.143
3048.32 1223.863
35908.1 1229.000
7366.96 494.401
265.195 1205.786
1024.22 941.979
3810.97 286.647
4131.86 496.029
72.7148 1127.315
2009.44 1152.583
437.715 478.633
7427.76 1217.631
10215.3 1179.141
7944.04 900.251
23462.1 321.768
7854.14 1240.304
8906.25 1225.903
724 148.959
3525.92 1279.439
21598.8 493.070
1189.61 515.201
3244.62 503.961
5204.37 492.731
10058.1 1232.510
5344.06 1222.869
3999.1 1250.113
3477.75 1247.644
4726.87 494.710
25987.7 492.425
7467.7 1254.516
1773.56 1130.712
2621.85 1274.316
3606.67 489.534
369.277 1527.918
1263.35 504.882
15171.4 491.492
12405.2 322.843
668.691 1136.673
10960.4 1245.385
6627.41 1005.628
23600.6 1233.506
22754.2 1239.589
2083.74 719.065
14582.7 1228.578
4897.44 1202.536
1631.35 1240.053
10425.4 1080.983
2997.99 494.785
1530.59 1234.829
5594.98 496.633
6470.72 489.222
1565.87 475.966
6816.98 1250.283
23642.5 341.300
2292.63 1289.182
229.078 117.052
8108.85 742.582
4713.19 1237.486
1434.74 504.827
1323.56 1208.286
3454.71 1004.610
44.1992 141.299
14094.1 402.078
23609.9 1234.526
18967.8 493.463
19200.9 1234.051
10700.6 1179.657
7270.76 1232.107
622.557 1140.857
6681.56 1243.460
2210.42 1119.193
14825.8 389.091
7354.01 1218.109
5163.8 1263.095
7047.52 1022.566
10542.7 396.156
22754.6 491.719
6304.32 450.846
3165.45 1272.789
16.9688 595.696
4061.44 1253.386
649.091 496.363
2658.45 402.949
7763.93 1225.385
6816.98 1222.755
6368.68 1240.954
12989.3 1233.998
2345.38 954.655
8073.29 1220.372
649.402 619.162
6547.17 1250.009
2751.27 496.478
516.047 1581.778
20207.2 1219.573
78.418 382.696
10844.2 314.028
2413.22 493.525
1155.15 409.679
1500.46 1318.870
9927.25 494.239
7573.06 494.610
6750.65 1252.970
22199.3 1193.869
1479.86 1362.313
15653.9 1225.423
5202.23 1238.648
2510.97 1192.676
424.019 758.828
1461.1 477.818
2405.97 488.407
165.391 649.643
9218.61 1236.613
419.18 1201.486
257.781 1956.228
7279.69 498.667
11200 1215.928
8213.6 1235.192
6589.67 1248.010
493.288 321.911
3784.39 1259.342
68.4375 120.617
10453.7 377.734
23152.2 1224.682
1468.77 1406.493
2030.82 490.389
5275.39 493.554
27.0898 610.919
1226.91 1222.577
2940.9 362.173
1197.13 453.733
9903.95 493.205
17744.4 493.107
13669.8 407.142
2154.97 1221.151
39198.7 1234.083
2537.12 492.640
1849.24 498.512
4964.75 1219.708
9695.35 490.747
850.541 308.039
10465.4 494.119
8370.16 1153.563
9929.71 900.380
2433.09 1246.049
20339.3 414.136
13049 1235.033
5160.15 493.022
7609.18 1209.109
4874.84 492.539
9637.4 1219.375
2554.37 487.741
20546 1230.135
9456.89 1241.076
4308.71 496.178
2108.8 1217.788
8526.22 365.726
4589.41 1086.594
5578.64 1241.669
7335.95 1245.978
13766 1229.442
831.23 471.989
687.561 466.640
1767.05 1297.158
6625.28 496.994
2725.78 1278.982
1005.54 1327.359
84.8438 149.999
3521.34 979.906
2599.94 487.370
3763 498.102
3632.69 1200.038
3815.19 500.605
337.094 542.019
9846.28 493.485
12408.9 1204.462
778.477 1176.529
627.844 505.295
363.574 549.073
1862.08 491.826
1645.97 485.450
1810.54 1257.364
1862.25 1298.728
6867.26 904.673
24078.7 1233.559
7633.4 932.515
10981.3 1218.822
24185 478.462
243.219 598.376
9530.45 491.716
1901.91 1214.015
1318.85 368.219
6529.95 1233.812
6913.26 1129.558
212.109 678.748
8072.3 1121.435
5347.86 849.265
4923.38 501.837
19476.7 1235.376
6238.31 418.096
5407.46 1243.768
248.086 885.995
9276.17 1227.683
7997.33 1213.629
477.637 619.792
8316.52 952.256
5418.99 490.788
19745.8 491.913
7660.45 495.748
1364.98 515.456
8577.19 493.814
8990.3 1234.580
5835.34 1239.209
79218.2 1230.528
11707.6 1232.131
8772.92 1224.868
8247.68 1261.870
2190.57 1251.237
219.18 589.126
1691.62 1253.729
845.366 968.895
1523.06 536.041
39107.4 1227.658
8505.86 1213.533
5044.5 1248.669
785.502 1331.304
2619.65 1234.615
24104.9 1163.877
2137.69 1090.968
7595.19 1104.254
20163.1 1023.153
2086.18 498.053
23309.7 492.049
8381.2 974.474
17370.4 1222.542
2265.76 499.545
8849.35 1202.051
11044.1 493.428
3242.81 1264.781
783.716 502.294
5701.66 492.142
1346.51 483.006
13733.7 419.244
5006.03 495.590
2711.41 1224.545
78.418 1096.502
175.371 636.532
921.969 1131.849
905 521.060
7026.17 1243.089
3949.84 1238.049
347.859 539.382
9414.71 494.559
8431.37 1239.195
9407.26 1246.639
7472.97 494.996
4880.58 422.045
4406.4 494.044
20677.3 1202.818
941.709 1183.969
3931.6 483.870
17005.9 1226.362
656.773 934.501
1353.57 1042.003
1614.49 483.631
253.789 674.725
1784.16 1106.270
8112.59 1231.722
2035.42 470.133
685.002 541.477
7958.94 495.995
517.559 714.336
9213.01 492.750
1981.3 485.300
2679.98 1184.982
13171.9 1195.021
1390.77 824.152
7072.35 492.567
1789.36 1138.892
1910.4 489.373
5244.18 1189.251
12977.8 1230.413
5074.48 487.915
201.035 1029.097
21185 490.185
4547.7 336.312
1381.94 1090.824
7634.89 487.584
859.75 509.146
21136.8 491.833
1819.01 1324.622
5737.61 392.368
6354.91 383.092
12699.7 570.597
3574.94 1053.672
1523.27 506.885
11190.7 1232.278
4852.55 1112.065
2618.08 1195.081
7368.65 1112.999
11236.4 1152.357
8370.53 493.056
7275.5 1233.317
2976.4 1333.401
9344.36 1218.299
6351.72 494.509
7100.72 1211.509
8663.52 1232.530
6504.5 1247.657
1819.01 1253.984
3698.28 1162.211
12448.5 500.274
11268.8 1232.695
12389.3 491.143
13177.5 1223.692
6829.42 489.961
3744.76 1214.845
12124.8 493.155
24858.1 1226.313
4682.9 1245.438
604.531 1295.458
213.867 1388.690
10928.6 1233.651
2295.57 499.917
10584.1 1242.675
16735.8 491.798
4730.17 1256.265
272.324 376.482
5815.95 492.396
211.016 680.176
20933.8 1226.842
1595.06 493.430
10562 577.035
7884.57 379.855
1123.88 1278.561
915.688 494.280
5181.63 1225.446
470.78 1336.219
25.6641 99.028
8332.35 491.894
353.594 916.527
386.387 1453.821
370.703 1335.422
966.238 1082.555
8197.15 492.328
1776.68 1199.746
20662.6 1171.932
1926.59 1247.729
6699.2 704.822
6525.08 953.207
673.33 1087.758
7375.23 638.047
5844.38 1226.082
298.809 540.140
10517 491.920
23916.1 1227.803
550.352 486.208
7869.53 1226.167
14358.9 492.315
346.895 485.591
623.066 1413.209
1079.32 1325.676
670.331 1278.784
21004.6 1217.655
10836.6 495.010
1516.89 789.034
13036.9 1177.130
822.676 1116.933
1928.31 1245.381
1815.35 493.833
13633.6 492.389
4252 1244.726
13877.4 855.614
6193.15 915.841
563.545 1286.924
11206.5 746.233
238.105 1331.072
12162.8 1204.084
110.297 265.250
6891.31 496.458
1028.38 1291.246
1567.66 513.176
8304.93 491.927
2912.38 505.379
365 581.874
376.406 499.949
198.184 735.382
2277.46 223.329
493.32 482.718
188.397 473.744
5707.2 1216.992
10103 1193.627
1446.22 497.327
9430.69 492.565
8841.45 1139.754
4227.62 1209.712
8708.88 489.584
2692.33 790.143
9038.2 490.901
9955.71 1221.653
1298.17 493.950
814.826 349.948
772.078 496.776
7206.86 1173.487
5486.64 1190.067
2594.74 486.483
6466.97 1223.733
5959.51 1266.026
1037.92 515.997
4482.15 484.611
77.7734 329.829
1136.35 1293.797
4585.96 1176.193
3400.15 1241.635
1454.4 1302.804
23502.4 1106.742
11217.9 1229.142
7527.2 492.798
4785.01 806.072
865.449 488.054
4885.09 493.032
6352.29 1164.315
72.7148 350.170
7932.03 1237.756
1096.01 1272.645
1976.68 506.473
8599.54 1197.970
1812.83 1204.173
9432.26 492.372
2079.16 1077.140
5062.13 850.490
4167.56 217.886
13062 1186.291
9064.05 847.202
7988.19 915.985
4903.44 496.100
2749.5 493.530
23968.1 812.807
18126.7 1234.124
2234.99 854.760
305.117 887.390
1390.5 1385.224
547.861 487.681
171.094 691.649
16493.7 492.230
13623.3 1171.844
9513.15 495.983
10993.4 619.726
1984.69 1303.008
2357.61 498.158
12387 905.571
2775.66 1221.128
7113.75 1161.130
2657.98 493.758
4746.23 1221.250
10402.9 1232.042
1135.64 1271.801
1431.85 1311.448
9509.55 496.056
11867.3 486.972
1571.5 1136.706
9516.59 1250.003
8634.22 1208.807
2545.67 492.665
5579.66 982.144
13756.2 1234.156
6106.6 878.265
4387.96 984.410
2221.54 1185.366
3804.13 771.646
4562.5 1072.897
429.102 1094.413
6566.76 496.778
1319.21 1268.083
8791.76 1155.391
8477.37 920.561
1775.86 1269.667
357.154 499.757
16615.2 1236.904
118.066 1025.901
5393.82 1143.438
10455.7 825.890
1160.83 730.381
2678.56 939.332
1756.89 817.810
10059.8 492.714
8128.15 1162.219
25880.4 1225.747
3089.07 468.161
3268.97 977.057
8300.05 1010.104
5249.11 1155.533
14505.5 493.171
2862.72 497.395
8715.33 1231.401
5891.06 496.092
12839.2 1236.157
13757.7 1223.675
3461.43 1248.378
3311.82 1061.481
20484.2 1239.294
9660.37 493.603
8784.75 493.216
8249.25 650.589
2086.24 1192.093
8029.49 1236.587
2677.94 1234.363
5237.31 492.149
2524 1227.325
7613.5 1243.516
8885.29 873.983
5867.13 985.942
1584.35 501.766
877.044 488.721
7133.65 492.350
34.7305 116.409
50.9062 179.074
33.9375 31.594
11262.7 767.659
309.967 523.036
111.711 60.419
608.809 511.200
1550.22 1243.988
1670.8 953.683
3339.69 1134.528
5521.66 1231.817
245.273 951.548
715.036 521.754
551.777 484.658
602.42 1610.932
225.273 475.332
10476.3 1013.121
866.875 1160.051
1089.66 549.232
796.859 542.957
163.965 436.607
3672.18 551.986
7032.26 959.546
10747.9 492.165
1595.5 486.543
2473.1 508.850
6476.28 480.531
14595.3 970.136
3507.23 1198.652
1473.19 1158.714
3940.28 1237.497
23766.3 1056.829
1268.02 911.056
302.609 494.898
951.356 1007.571
20591.2 1219.932
10226.4 1239.128
3915.99 491.211
728.935 1296.610
10460.7 493.134
8183 883.263
12920.6 1221.980
1625.74 1269.238
20981.8 1234.696
1020.46 1149.391
11989.7 493.867
13326.4 492.266
12124.8 495.755
2086.07 501.999
1894.09 1283.989
4607.95 1251.545
3336.07 1237.402
537.344 483.742
2160.79 1274.696
851.191 1151.277
3072.76 488.982
10668.2 1173.215
3652.36 491.190
8555.06 1237.144
5945.7 491.704
4776.49 1248.607
1254.69 509.410
6925.54 1228.441
10075.4 1137.269
9201.58 480.801
19937.4 1235.001
20144.6 1234.999
16525 1161.803
9458.42 484.685
4536.39 934.341
3336.07 1243.074
8382.86 1220.499
20263 498.852
8564.35 1146.206
2186.14 493.739
4199.64 1249.734
848.34 522.650
19799.5 1191.795
5107.43 897.240
5789.45 796.432
9059.24 490.588
558.827 1156.839
4488.36 500.781
8609.85 491.294
3261.85 1179.459
18177 1243.053
774.561 1057.224
14070.9 1220.553
2616.81 1225.585
1214.56 1294.755
22615.5 1226.420
10750.6 495.197
7728.69 1233.942
830.156 526.216
6397.1 1250.066
3444.66 491.053
